cartridge,bullet_diameter,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,barrel_length,twist_rate,coal,compressed_load
300_win_mag,0.308,otm_scenar_l,155,vihtavuori_n550,129,66.8,3159,24.5,10,3.307,no
300_win_mag,0.308,otm_scenar_l,155,vihtavuori_n555,144,73,3205,24.5,10,3.307,no
300_win_mag,0.308,otm_scenar_l,155,vihtavuori_n160,143,73.8,3133,24.5,10,3.307,no
300_win_mag,0.308,otm_scenar_l,155,vihtavuori_n560,147,76.7,3202,24.5,10,3.307,no
300_win_mag,0.308,otm_scenar_l,155,vihtavuori_n565,156,79.9,3196,24.5,10,3.307,no
300_win_mag,0.308,hpbt,155,vihtavuori_n150,124,59.9,3028,24.5,10,3.339,no
300_win_mag,0.308,hpbt,155,vihtavuori_n550,129,67.3,3169,24.5,10,3.339,no
300_win_mag,0.308,hpbt,155,vihtavuori_n555,144,73.8,3212,24.5,10,3.339,no
300_win_mag,0.308,ttsx_bt,165,vihtavuori_n165,153,60.6,2818,24.5,10,3.339,no
300_win_mag,0.308,sst,165,vihtavuori_n550,129,65.7,3081,24.5,10,3.338,no
300_win_mag,0.308,sst,165,vihtavuori_n555,144,71.3,3110,24.5,10,3.338,no
300_win_mag,0.308,sst,165,vihtavuori_n160,143,72.7,3071,24.5,10,3.338,no
300_win_mag,0.308,sst,165,vihtavuori_n165,153,77.3,3120,24.5,10,3.338,no
300_win_mag,0.308,sst,165,vihtavuori_n560,147,75.3,3127,24.5,10,3.338,no
300_win_mag,0.308,sst,165,vihtavuori_n565,156,79,3107,24.5,10,3.338,no
300_win_mag,0.308,trx,165,vihtavuori_n550,129,64.4,2995,24.5,10,3.34,no
300_win_mag,0.308,trx,165,vihtavuori_n555,144,69.8,3025,24.5,10,3.34,no
300_win_mag,0.308,trx,165,vihtavuori_n160,143,64.8,2890,24.5,10,3.34,no
300_win_mag,0.308,trx,165,vihtavuori_n165,153,77.3,3091,24.5,10,3.34,no
300_win_mag,0.308,trx,165,vihtavuori_n560,147,73.6,3061,24.5,10,3.34,no
300_win_mag,0.308,trx,165,vihtavuori_n565,156,76.4,3038,24.5,10,3.34,no
300_win_mag,0.308,solid_brass_tactic,165,vihtavuori_n550,129,65.6,3081,24.5,10,3.339,no
300_win_mag,0.308,solid_brass_tactic,165,vihtavuori_n560,147,77.9,3163,24.5,10,3.339,no
300_win_mag,0.308,sbt,165,vihtavuori_n550,129,66.4,3054,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n555,144,71.6,3084,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n160,143,65.9,2953,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n165,153,79.3,3107,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n560,147,74.8,3107,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n565,156,79.3,3123,24.5,10,3.338,no
300_win_mag,0.308,sbt,165,vihtavuori_n170,157,83,3064,24.5,10,3.338,no
300_win_mag,0.308,exhbt,166,vihtavuori_n540,117,57.4,2877,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n150,124,54.5,2769,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n550,129,60,2897,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n555,144,65.7,2946,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n160,143,62,2841,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n165,153,68.7,2949,24.5,10,3.307,no
300_win_mag,0.308,exhbt,166,vihtavuori_n170,157,71,2897,24.5,10,3.307,no
300_win_mag,0.308,scenar,167,vihtavuori_n160,143,70.7,3012,24.5,10,3.338,no
300_win_mag,0.308,scenar,167,vihtavuori_n165,153,77,3094,24.5,10,3.338,no
300_win_mag,0.308,scenar,167,vihtavuori_n560,147,75.5,3114,24.5,10,3.338,no
300_win_mag,0.308,scenar,167,vihtavuori_n565,156,77.6,3087,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n550,129,65.3,3048,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n555,144,71,3074,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n160,143,70.4,2999,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n165,153,77.2,3097,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n560,147,74.5,3091,24.5,10,3.338,no
300_win_mag,0.308,a_max,168,vihtavuori_n565,156,78.6,3091,24.5,10,3.338,no
300_win_mag,0.308,hpbt,168,vihtavuori_n550,129,65.1,3015,24.5,10,3.339,no
300_win_mag,0.308,hpbt,168,vihtavuori_n555,144,70.5,3054,24.5,10,3.339,no
300_win_mag,0.308,hpbt,168,vihtavuori_n160,143,69.8,2999,24.5,10,3.339,no
300_win_mag,0.308,hpbt,168,vihtavuori_n560,147,74.1,3077,24.5,10,3.339,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n550,129,65.6,3018,24.5,10,3.338,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n555,144,70.1,3045,24.5,10,3.338,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n160,143,69.9,2963,24.5,10,3.338,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n165,153,77.8,3061,24.5,10,3.338,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n560,147,73.3,3054,24.5,10,3.338,no
300_win_mag,0.308,lockbase_b476,170,vihtavuori_n565,156,77.9,3077,24.5,10,3.338,no
300_win_mag,0.308,naturalis_n558,170,vihtavuori_n550,129,63,2927,24.5,10,3.307,no
300_win_mag,0.308,naturalis_n558,170,vihtavuori_n555,144,67,2946,24.5,10,3.307,no
300_win_mag,0.308,naturalis_n558,170,vihtavuori_n160,143,63.1,2835,24.5,10,3.307,no
300_win_mag,0.308,naturalis_n558,170,vihtavuori_n165,153,75.6,2989,24.5,10,3.307,no
300_win_mag,0.308,naturalis_n558,170,vihtavuori_n560,147,70.7,2986,24.5,10,3.307,no
300_win_mag,0.308,hpbt,174,vihtavuori_n550,129,63.9,2949,24.5,10,3.339,no
300_win_mag,0.308,hpbt,174,vihtavuori_n555,144,69.3,2982,24.5,10,3.339,no
300_win_mag,0.308,hpbt,174,vihtavuori_n160,143,69.4,2940,24.5,10,3.339,no
300_win_mag,0.308,hpbt,174,vihtavuori_n165,153,76.9,3035,24.5,10,3.339,no
300_win_mag,0.308,hpbt,174,vihtavuori_n560,147,74.1,3025,24.5,10,3.339,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n550,129,64.7,2956,24.5,10,3.338,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n555,144,70.2,2976,24.5,10,3.338,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n160,143,70.8,2946,24.5,10,3.338,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n165,153,77.5,3035,24.5,10,3.338,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n560,147,74.2,3028,24.5,10,3.338,no
300_win_mag,0.308,otm_tactical,175,vihtavuori_n565,156,77.2,3028,24.5,10,3.338,no
300_win_mag,0.308,maxrange_target_gb581,175,vihtavuori_n550,129,65.7,2989,24.5,10,3.34,no
300_win_mag,0.308,maxrange_target_gb581,175,vihtavuori_n555,144,70.2,3015,24.5,10,3.34,no
300_win_mag,0.308,maxrange_target_gb581,175,vihtavuori_n160,143,71.5,2969,24.5,10,3.34,no
300_win_mag,0.308,maxrange_target_gb581,175,vihtavuori_n560,147,73.9,3025,24.5,10,3.34,no
300_win_mag,0.308,maxrange_target_gb581,175,vihtavuori_n565,156,77.8,3048,24.5,10,3.34,no
300_win_mag,0.308,otm_scenar-l,175,vihtavuori_n160,143,69.8,2943,24.5,10,3.338,no
300_win_mag,0.308,otm_scenar-l,175,vihtavuori_n165,153,76.1,3022,24.5,10,3.338,no
300_win_mag,0.308,otm_scenar-l,175,vihtavuori_n560,147,74.8,3038,24.5,10,3.338,no
300_win_mag,0.308,otm_scenar-l,175,vihtavuori_n565,156,76.7,3028,24.5,10,3.338,no
300_win_mag,0.308,rdf,175,vihtavuori_n550,129,65.6,2979,24.5,10,3.34,no
300_win_mag,0.308,rdf,175,vihtavuori_n160,143,72.5,2976,24.5,10,3.34,no
300_win_mag,0.308,blade_659a,175,vihtavuori_n550,129,62.5,2871,24.5,10,3.34,no
300_win_mag,0.308,blade_659a,175,vihtavuori_n555,144,60.5,2792,24.5,10,3.34,no
300_win_mag,0.308,blade_659a,175,vihtavuori_n160,143,59.7,2740,24.5,10,3.34,no
300_win_mag,0.308,eld_x,178,vihtavuori_n160,143,58.2,2730,24.5,10,3.338,no
300_win_mag,0.308,eld_x,178,vihtavuori_n560,147,72.1,2976,24.5,10,3.338,no
300_win_mag,0.308,classic_hunter,180,vihtavuori_n165,153,66.5,2831,24.5,10,3.338,no
300_win_mag,0.308,classic_hunter,180,vihtavuori_n560,147,70.5,2917,24.5,10,3.338,no
300_win_mag,0.308,gmx,180,vihtavuori_n555,144,61,2746,24.5,10,3.338,no
300_win_mag,0.308,gmx,180,vihtavuori_n160,143,58.5,2667,24.5,10,3.338,no
300_win_mag,0.308,gmx,180,vihtavuori_n165,153,63.7,2730,24.5,10,3.338,no
300_win_mag,0.308,gmx,180,vihtavuori_n560,147,66.5,2838,24.5,10,3.338,no
300_win_mag,0.308,gmx,180,vihtavuori_n565,156,69.8,2848,24.5,10,3.338,no
300_win_mag,0.308,bt_hunting,180,vihtavuori_n560,147,73.5,2953,24.5,10,3.338,no
300_win_mag,0.308,exhbt,184,vihtavuori_n555,144,59.9,2680,24.5,10,3.248,no
300_win_mag,0.308,exhbt,184,vihtavuori_n160,143,57.7,2618,24.5,10,3.248,no
300_win_mag,0.308,exhbt,184,vihtavuori_n165,153,61.7,2654,24.5,10,3.248,no
300_win_mag,0.308,exhbt,184,vihtavuori_n560,147,65.1,2779,24.5,10,3.248,no
300_win_mag,0.308,exhbt,184,vihtavuori_n565,156,66.4,2749,24.5,10,3.248,no
300_win_mag,0.308,exhbt,184,vihtavuori_n170,157,70.4,2720,24.5,10,3.248,no
300_win_mag,0.308,d46,185,vihtavuori_n150,124,56.3,2746,24.5,10,3.34,no
300_win_mag,0.308,d46,185,vihtavuori_n550,129,65.6,2917,24.5,10,3.34,no
300_win_mag,0.308,d46,185,vihtavuori_n555,144,69.4,2920,24.5,10,3.34,no
300_win_mag,0.308,d46,185,vihtavuori_n160,143,69.8,2884,24.5,10,3.34,no
300_win_mag,0.308,d46,185,vihtavuori_n560,147,73.3,2972,24.5,10,3.34,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n550,129,64.4,2874,24.5,10,3.248,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n555,144,69,2890,24.5,10,3.248,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n160,143,68.1,2818,24.5,10,3.248,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n165,153,74.4,2890,24.5,10,3.248,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n560,147,72.8,2920,24.5,10,3.248,no
300_win_mag,0.308,mega_e415,185,vihtavuori_n565,156,76.5,2943,24.5,10,3.248,no
300_win_mag,0.308,scenar,185,vihtavuori_n160,143,67,2812,24.5,10,3.338,no
300_win_mag,0.308,scenar,185,vihtavuori_n165,153,74.7,2917,24.5,10,3.338,no
300_win_mag,0.308,scenar,185,vihtavuori_n560,147,73,2949,24.5,10,3.338,no
300_win_mag,0.308,scenar,185,vihtavuori_n565,156,75.2,2949,24.5,10,3.338,no
300_win_mag,0.308,scenar,185,vihtavuori_n170,157,79.5,2913,24.5,10,3.338,no
300_win_mag,0.308,cx,190,vihtavuori_n550,129,63.1,2805,24.5,10,3.34,no
300_win_mag,0.308,cx,190,vihtavuori_n160,143,60,2648,24.5,10,3.34,no
300_win_mag,0.308,hpbt,190,vihtavuori_n160,143,66.7,2799,24.5,10,3.339,no
300_win_mag,0.308,hpbt,190,vihtavuori_n560,147,71.8,2900,24.5,10,3.339,no
300_win_mag,0.308,mega_e401,200,vihtavuori_n165,153,67.6,2710,24.5,10,3.338,no
300_win_mag,0.308,mega_e401,200,vihtavuori_n565,156,71.8,2795,24.5,10,3.338,no
300_win_mag,0.308,mega_e401,200,vihtavuori_n170,157,75.9,2759,24.5,10,3.338,no
300_win_mag,0.308,mega_e401,200,vihtavuori_n568,168,77.5,2812,24.5,10,3.338,no
300_win_mag,0.308,mega_e401,200,vihtavuori_n570,170,74.1,2841,24.5,10,3.338,no
300_win_mag,0.308,partition,200,vihtavuori_n165,153,71.5,2740,24.5,10,3.338,no
300_win_mag,0.308,partition,200,vihtavuori_n565,156,74.8,2825,24.5,10,3.338,no
300_win_mag,0.308,partition,200,vihtavuori_n570,170,73.3,2828,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n550,129,62.2,2759,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n555,144,68.2,2789,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n160,143,69.9,2789,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n165,153,75.9,2864,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n560,147,72.1,2841,24.5,10,3.338,no
300_win_mag,0.308,elite_hunter,205,vihtavuori_n565,156,74.7,2848,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n550,129,62.5,2746,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n555,144,67.6,2762,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n160,143,68.7,2740,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n165,153,75.2,2818,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n560,147,71.6,2825,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,208,vihtavuori_n565,156,74.8,2831,24.5,10,3.338,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n550,129,59.9,2628,24.5,10,3.465,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n555,144,65.1,2648,24.5,10,3.465,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n160,143,65.1,2618,24.5,10,3.465,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n165,153,71.6,2697,24.5,10,3.465,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n560,147,69.4,2730,24.5,10,3.465,no
300_win_mag,0.308,long_range_hybrid_target,220,vihtavuori_n565,156,72.2,2740,24.5,10,3.465,no
300_win_mag,0.308,otm_scenar_l,220,vihtavuori_n165,153,69,2595,24.5,10,3.338,no
300_win_mag,0.308,otm_scenar_l,220,vihtavuori_n560,147,68.5,2677,24.5,10,3.338,no
300_win_mag,0.308,eld_m,225,vihtavuori_n555,144,64.7,2615,24.5,10,3.386,no
300_win_mag,0.308,eld_m,225,vihtavuori_n160,143,64,2569,24.5,10,3.386,no
300_win_mag,0.308,eld_m,225,vihtavuori_n560,147,68.7,2661,24.5,10,3.386,no
300_win_mag,0.308,hybrid_target,230,vihtavuori_n165,153,68.7,2579,24.5,10,3.406,no
300_win_mag,0.308,hybrid_target,230,vihtavuori_n565,156,71.9,2667,24.5,10,3.406,no
300_win_mag,0.308,hybrid_target,230,vihtavuori_n170,157,74.2,2612,24.5,10,3.406,no
300_win_mag,0.308,hybrid_target,230,vihtavuori_n570,170,75.3,2707,24.5,10,3.406,no
308_win,0.308,trx,150,vihtavuori_n135,102,40.3,2697,24,12,2.776,v
308_win,0.308,g589_ot,100,vihtavuori_n135,102,47.8,3360,24,12,2.638,yes
308_win,0.308,g589_ot,100,vihtavuori_n540,117,50.9,3337,24,12,2.638,yes
308_win,0.308,hpce_otce,100,vihtavuori_n133,89,45.5,3356,24,12,2.638,yes
308_win,0.308,classic_hunter,110,vihtavuori_n140,112,48.6,3196,24,12,2.697,yes
308_win,0.308,cx,110,vihtavuori_n133,89,45.5,3196,24,12,2.795,yes
308_win,0.308,cx,110,vihtavuori_n135,102,48.1,3248,24,12,2.795,yes
308_win,0.308,cx,110,vihtavuori_n540,117,51.7,3287,24,12,2.795,yes
308_win,0.308,gmx,110,vihtavuori_n133,89,44.6,3169,24,12,2.795,yes
308_win,0.308,gmx,110,vihtavuori_n135,102,46.3,3189,24,12,2.795,yes
308_win,0.308,gmx,110,vihtavuori_n540,117,48.9,3130,24,12,2.795,yes
308_win,0.308,v_max,110,vihtavuori_n140,112,49.4,3199,24,12,2.697,yes
308_win,0.308,varmageddon,110,vihtavuori_n133,89,46.3,3248,24,12,2.598,yes
308_win,0.308,hp_varminter,110,vihtavuori_n133,89,46.3,3228,24,12,2.6,yes
308_win,0.308,hp_varminter,110,vihtavuori_n135,102,48.6,3281,24,12,2.6,yes
308_win,0.308,hp_varminter,110,vihtavuori_n140,112,49.4,3136,24,12,2.6,yes
308_win,0.308,controlled_chaos_copper,115,vihtavuori_n133,89,45.2,3150,24,12,2.756,yes
308_win,0.308,controlled_chaos_copper,115,vihtavuori_n135,102,48.6,3189,24,12,2.756,yes
308_win,0.308,controlled_chaos_copper,115,vihtavuori_n140,112,50.2,3133,24,12,2.756,yes
308_win,0.308,hp_varminter,115,vihtavuori_n140,112,49.4,3123,24,12,2.736,yes
308_win,0.308,blade_633a,120,vihtavuori_n135,102,45.8,3045,24,12,2.795,yes
308_win,0.308,blade_633a,120,vihtavuori_n140,112,48,3028,24,12,2.795,yes
308_win,0.308,blade_633a,120,vihtavuori_n540,117,49.8,3110,24,12,2.795,yes
308_win,0.308,blade_633a,120,vihtavuori_n150,124,47.8,2956,24,12,2.795,yes
308_win,0.308,fmj,123,vihtavuori_n135,102,47.2,3022,24,12,2.634,yes
308_win,0.308,ecx,125,vihtavuori_n540,117,48.3,3048,24,12,2.728,yes
308_win,0.308,ecx,125,vihtavuori_n150,124,47.1,2986,24,12,2.728,yes
308_win,0.308,controlled_chaos,125,vihtavuori_n150,124,46.5,2966,24,12,2.756,yes
308_win,0.308,accubond,125,vihtavuori_n135,102,46.8,3071,24,12,2.748,yes
308_win,0.308,accubond,125,vihtavuori_n140,112,49.5,3071,24,12,2.748,yes
308_win,0.308,accubond,125,vihtavuori_n540,117,50.2,3130,24,12,2.748,yes
308_win,0.308,ballistic_tip,125,vihtavuori_n140,112,49.8,3071,24,12,2.756,yes
308_win,0.308,tnt_hp,125,vihtavuori_n135,102,46.1,3091,24,12,2.638,yes
308_win,0.308,tnt_hp,125,vihtavuori_n140,112,48.6,3054,24,12,2.638,yes
308_win,0.308,tnt_hp,125,vihtavuori_n540,117,49.4,3094,24,12,2.638,yes
308_win,0.308,tnt_hp,125,vihtavuori_n150,124,47.8,3022,24,12,2.638,yes
308_win,0.308,target_line,130,vihtavuori_n135,102,44.8,3009,24,12,2.799,yes
308_win,0.308,target_line,130,vihtavuori_n140,112,48.6,3051,24,12,2.799,yes
308_win,0.308,target_line,130,vihtavuori_n540,117,48.6,3077,24,12,2.799,yes
308_win,0.308,blade_636a,130,vihtavuori_n133,89,42,2877,24,12,2.8,yes
308_win,0.308,blade_636a,130,vihtavuori_n135,102,43.8,2910,24,12,2.8,yes
308_win,0.308,blade_636a,130,vihtavuori_n140,112,49.2,3002,24,12,2.8,yes
308_win,0.308,hp_varminter,135,vihtavuori_n140,112,48.8,2995,24,12,2.65,yes
308_win,0.308,basic_nature,139,vihtavuori_n135,102,42.7,2723,24,12,2.626,yes
308_win,0.308,basic_nature,139,vihtavuori_n140,112,46.5,2769,24,12,2.626,yes
308_win,0.308,basic_nature,139,vihtavuori_n540,117,45.8,2831,24,12,2.626,yes
308_win,0.308,basic_nature,139,vihtavuori_n150,124,45.8,2762,24,12,2.626,yes
308_win,0.308,basic_nature,139,vihtavuori_n550,129,50.5,2844,24,12,2.626,yes
308_win,0.308,target_line,140,vihtavuori_n135,102,43.2,2877,24,12,2.799,yes
308_win,0.308,target_line,140,vihtavuori_n140,112,46.9,2930,24,12,2.799,yes
308_win,0.308,target_line,140,vihtavuori_n540,117,46.6,2953,24,12,2.799,yes
308_win,0.308,hunting_expandable,140,vihtavuori_n550,129,49.1,2848,24,12,2.697,yes
308_win,0.308,tug_nature,147,vihtavuori_n140,112,43.7,2694,24,12,2.618,yes
308_win,0.308,tug_nature,147,vihtavuori_n540,117,45.1,2766,24,12,2.618,yes
308_win,0.308,tug_nature,147,vihtavuori_n150,124,45.1,2713,24,12,2.618,yes
308_win,0.308,tug_nature,147,vihtavuori_n550,129,48.9,2782,24,12,2.618,yes
308_win,0.308,spitzer_bt_fmj,147,vihtavuori_n135,102,43.7,2799,24,12,2.783,yes
308_win,0.308,spitzer_bt_fmj,147,vihtavuori_n140,112,46.6,2835,24,12,2.783,yes
308_win,0.308,spitzer_bt_fmj,147,vihtavuori_n540,117,47.7,2887,24,12,2.783,yes
308_win,0.308,mpg_fb,150,vihtavuori_n150,124,46.1,2779,24,12,2.795,yes
308_win,0.308,mpg_fb,150,vihtavuori_n550,129,49.4,2815,24,12,2.795,yes
308_win,0.308,ttsx_bt,150,vihtavuori_n540,117,43.5,2756,24,12,2.795,yes
308_win,0.308,ttsx_bt,150,vihtavuori_n150,124,43.5,2720,24,12,2.795,yes
308_win,0.308,ttsx_bt,150,vihtavuori_n550,129,47.8,2776,24,12,2.795,yes
308_win,0.308,classic_hunter,150,vihtavuori_n540,117,46,2815,24,12,2.638,yes
308_win,0.308,classic_hunter,150,vihtavuori_n150,124,44.9,2756,24,12,2.638,yes
308_win,0.308,classic_hunter,150,vihtavuori_n550,129,47.8,2726,24,12,2.638,yes
308_win,0.308,target,150,vihtavuori_n140,112,46.1,2795,24,12,2.697,yes
308_win,0.308,target,150,vihtavuori_n150,124,46.9,2818,24,12,2.697,yes
308_win,0.308,cx,150,vihtavuori_n140,112,43.8,2697,24,12,2.799,yes
308_win,0.308,cx,150,vihtavuori_n540,117,43.7,2743,24,12,2.799,yes
308_win,0.308,cx,150,vihtavuori_n150,124,43.2,2684,24,12,2.799,yes
308_win,0.308,cx,150,vihtavuori_n550,129,47.5,2772,24,12,2.799,yes
308_win,0.308,fmj_bt,150,vihtavuori_n140,112,47.4,2835,24,12,2.795,yes
308_win,0.308,fmj_bt,150,vihtavuori_n540,117,48.1,2887,24,12,2.795,yes
308_win,0.308,fmj_bt,150,vihtavuori_n150,124,48,2848,24,12,2.795,yes
308_win,0.308,fmj_bt,150,vihtavuori_n550,129,50.2,2799,24,12,2.795,yes
308_win,0.308,interlock_btsp,150,vihtavuori_n140,112,45.8,2815,24,12,2.74,yes
308_win,0.308,interlock_btsp,150,vihtavuori_n540,117,47.4,2874,24,12,2.74,yes
308_win,0.308,interlock_btsp,150,vihtavuori_n150,124,46.6,2818,24,12,2.74,yes
308_win,0.308,interlock_btsp,150,vihtavuori_n550,129,50.9,2894,24,12,2.74,yes
308_win,0.308,sst,150,vihtavuori_n150,124,44.9,2753,24,12,2.732,yes
308_win,0.308,lockbase,150,vihtavuori_n140,112,44.7,2799,24,12,2.756,yes
308_win,0.308,lockbase,150,vihtavuori_n150,124,45.2,2740,24,12,2.756,yes
308_win,0.308,trx,150,vihtavuori_n140,112,46,2802,24,12,2.776,yes
308_win,0.308,trx,150,vihtavuori_n540,117,44.6,2808,24,12,2.776,yes
308_win,0.308,trx,150,vihtavuori_n150,124,45.7,2795,24,12,2.776,yes
308_win,0.308,trx,150,vihtavuori_n550,129,49.1,2838,24,12,2.776,yes
308_win,0.308,accubond,150,vihtavuori_n540,117,47.2,2858,24,12,2.795,yes
308_win,0.308,accubond,150,vihtavuori_n150,124,46,2812,24,12,2.795,yes
308_win,0.308,accubond,150,vihtavuori_n550,129,50.5,2877,24,12,2.795,yes
308_win,0.308,tarvas,150,vihtavuori_n540,117,46.6,2881,24,12,2.724,yes
308_win,0.308,tarvas,150,vihtavuori_n150,124,46.1,2825,24,12,2.724,yes
308_win,0.308,tarvas,150,vihtavuori_n550,129,47.8,2792,24,12,2.724,yes
308_win,0.308,blade_645a,150,vihtavuori_n550,129,47.8,2779,24,12,2.795,yes
308_win,0.308,hpbt,150,vihtavuori_n150,124,48.4,2869,24,12,2.795,yes
308_win,0.308,hpbt,150,vihtavuori_n550,129,50.3,2855,24,12,2.795,yes
308_win,0.308,vld_hunting,155,vihtavuori_n140,112,44.9,2746,24,12,2.8,yes
308_win,0.308,vld_hunting,155,vihtavuori_n150,124,45.5,2769,24,12,2.8,yes
308_win,0.308,vld_hunting,155,vihtavuori_n550,129,49.7,2835,24,12,2.8,yes
308_win,0.308,bthp,155,vihtavuori_n140,112,46,2785,24,12,2.795,yes
308_win,0.308,bthp,155,vihtavuori_n150,124,46.1,2805,24,12,2.795,yes
308_win,0.308,bthp,155,vihtavuori_n550,129,50,2831,24,12,2.795,yes
308_win,0.308,eld_match,155,vihtavuori_n150,124,44.8,2769,24,12,2.799,yes
308_win,0.308,eld_match,155,vihtavuori_n550,129,48,2812,24,12,2.799,yes
308_win,0.308,scenar_l,155,vihtavuori_n550,129,50.2,2956,24,12,2.795,yes
308_win,0.308,custom_competition,155,vihtavuori_n140,112,45.2,2772,24,12,2.795,yes
308_win,0.308,custom_competition,155,vihtavuori_n150,124,45.2,2785,24,12,2.795,yes
308_win,0.308,hpbt,155,vihtavuori_n550,129,49.7,2888,24,12,2.795,yes
308_win,0.308,fullbore_target,155.5,vihtavuori_n140,112,45.7,2769,24,12,2.8,yes
308_win,0.308,fullbore_target,155.5,vihtavuori_n540,117,46.6,2835,24,12,2.8,yes
308_win,0.308,fullbore_target,155.5,vihtavuori_n150,124,46.3,2782,24,12,2.8,yes
308_win,0.308,fullbore_target,155.5,vihtavuori_n550,129,50.6,2861,24,12,2.8,yes
308_win,0.308,blade_656a,162,vihtavuori_n140,112,40.4,2520,24,12,2.795,yes
308_win,0.308,blade_656a,162,vihtavuori_n550,129,46.9,2667,24,12,2.795,yes
308_win,0.308,ttsx_bt,165,vihtavuori_n140,112,43.8,2618,24,12,2.799,yes
308_win,0.308,ttsx_bt,165,vihtavuori_n540,117,44.1,2687,24,12,2.799,yes
308_win,0.308,ttsx_bt,165,vihtavuori_n150,124,43.8,2608,24,12,2.799,yes
308_win,0.308,ttsx_bt,165,vihtavuori_n550,129,48.8,2720,24,12,2.799,yes
308_win,0.308,mth,165,vihtavuori_n150,124,42.6,2592,24,12,2.795,yes
308_win,0.308,target,165,vihtavuori_n140,112,43.1,2608,24,12,2.697,yes
308_win,0.308,target,165,vihtavuori_n540,117,45.2,2690,24,12,2.697,yes
308_win,0.308,target,165,vihtavuori_n150,124,44.9,2651,24,12,2.697,yes
308_win,0.308,cx,165,vihtavuori_n140,112,42.9,2562,24,12,2.799,yes
308_win,0.308,cx,165,vihtavuori_n540,117,42.9,2612,24,12,2.799,yes
308_win,0.308,cx,165,vihtavuori_n150,124,42.3,2552,24,12,2.799,yes
308_win,0.308,cx,165,vihtavuori_n550,129,48,2671,24,12,2.799,yes
308_win,0.308,ecx,165,vihtavuori_n550,129,46.5,2625,24,12,2.795,yes
308_win,0.308,interlock_btsp,165,vihtavuori_n540,117,44.9,2726,24,12,2.74,yes
308_win,0.308,interlock_btsp,165,vihtavuori_n150,124,44.9,2694,24,12,2.74,yes
308_win,0.308,interlock_btsp,165,vihtavuori_n550,129,49.1,2769,24,12,2.74,yes
308_win,0.308,trx,165,vihtavuori_n135,102,40.3,2582,24,12,2.799,yes
