cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,coal
223_rem,0.225,sierra,sbt,65,vihtavuori_n135,102,21.6,2766,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n540,117,23.5,2769,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n140,112,23.8,2808,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n130,84,21,2927,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n133,89,22.7,2989,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n135,102,23.8,3025,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n140,112,25.6,3054,2.244
223_rem,0.225,sierra,sbt,65,vihtavuori_n540,117,25.6,3058,2.244
223_rem,0.225,lapua,scenar,77,vihtavuori_n135,102,18.8,2300,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n140,112,20.8,2310,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n530,100,19.3,2336,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n540,117,21.8,2362,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n133,89,20.2,2589,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n135,102,21.1,2612,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n140,112,24.2,2628,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n135,102,21.5,2635,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n540,117,23.1,2648,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n530,100,21.1,2654,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n530,100,22.2,2664,2.26
223_rem,0.225,lapua,scenar,77,vihtavuori_n540,117,24.5,2671,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n140,112,22.8,2700,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n133,89,21.9,2785,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n135,102,23,2828,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n530,100,22.7,2851,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n140,112,24.7,2884,2.26
223_rem,0.225,lapua,scenar,69,vihtavuori_n540,117,25.5,2936,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n135,102,19,2290,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n530,100,19.8,2323,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n140,112,21.8,2356,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n540,117,22.1,2438,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n135,102,21,2572,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n135,102,22.4,2608,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n140,112,23.5,2638,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n530,100,21.1,2661,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n530,100,22.4,2671,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n140,112,25,2674,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n540,117,23.8,2720,2.26
223_rem,0.225,swift,scirocco_ii,75,vihtavuori_n540,117,25.3,2776,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n135,102,24.4,2972,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n530,100,23.8,2982,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n140,112,26.7,3015,2.26
223_rem,0.225,swift,scirocco_ii,62,vihtavuori_n540,117,26.5,3087,2.26
223_rem,0.225,lapua,soft_point,55,vihtavuori_n120,81,16.8,2690,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n130,84,18.7,2812,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n133,89,21,2874,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n530,100,22.2,2923,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n135,102,22.1,2949,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n140,112,24.2,3002,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n120,81,20.2,3081,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n130,84,21.9,3146,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n133,89,24.1,3215,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n530,100,24.8,3264,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n135,102,25.3,3294,2.224
223_rem,0.225,lapua,soft_point,55,vihtavuori_n140,112,26.9,3327,2.224
223_rem,0.225,speer,spire_point,40,vihtavuori_n120,81,19,3159,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n130,84,22.5,3386,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n133,89,23.8,3402,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n133,89,25.9,3625,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n120,81,23,3668,2.075
223_rem,0.225,speer,spire_point,40,vihtavuori_n130,84,25.5,3763,2.075
223_rem,0.225,speer,spitzer,45,vihtavuori_n120,81,19.3,3061,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n130,84,21.6,3087,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n133,89,22.7,3133,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n540,117,26.2,3153,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n135,102,23.9,3156,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n140,112,26.2,3179,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n133,89,23.3,3238,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n130,84,22.2,3251,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n140,112,27,3264,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n135,102,25.3,3314,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n130,84,23.8,3369,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n135,102,25.9,3379,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n135,102,25.9,3392,2.126
223_rem,0.225,sierra,spitzer,50,vihtavuori_n133,89,25.5,3425,2.248
223_rem,0.225,sierra,spitzer,50,vihtavuori_n540,117,28.5,3442,2.248
223_rem,0.225,speer,spitzer,45,vihtavuori_n120,81,22.8,3517,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n133,89,25.9,3579,2.126
223_rem,0.225,speer,spitzer,45,vihtavuori_n130,84,25,3583,2.126
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n133,89,18.5,2690,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n135,102,19.3,2700,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n130,84,18.5,2703,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n140,112,23.9,2792,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n540,117,24.7,2861,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n120,81,18.7,2881,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n130,84,21.1,2969,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n133,89,22.4,2982,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n130,84,21.6,2992,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n140,112,26.2,3031,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n133,89,23.3,3058,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n135,102,23.9,3071,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n135,102,24.2,3091,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n120,81,20.7,3130,2.244
223_rem,0.225,campro,spitzer_bt_fmj,62,vihtavuori_n540,117,27.3,3173,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n130,84,23.6,3245,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n135,102,25.9,3271,2.244
223_rem,0.225,campro,spitzer_bt_fmj,55,vihtavuori_n133,89,25.5,3314,2.244
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n135,102,21,2618,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n530,100,21.6,2694,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n140,112,23.5,2694,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n133,89,20.7,2730,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n540,117,23.9,2756,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n133,89,23.1,2966,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n140,112,26.2,3031,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n135,102,25.2,3054,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n530,100,24.4,3100,2.26
223_rem,0.225,barnes,tac_x_bt,62,vihtavuori_n540,117,27.2,3159,2.26
223_rem,0.225,los,tactic,52,vihtavuori_n120,81,18.7,2963,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n130,84,20.1,3028,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n133,89,21.9,3094,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n135,102,23.5,3150,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n120,81,20.2,3212,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n130,84,22.4,3297,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n133,89,24.4,3383,2.193
223_rem,0.225,los,tactic,52,vihtavuori_n135,102,25.5,3386,2.193
223_rem,0.225,infitech,target_line,53,vihtavuori_n130,84,21.5,3031,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n133,89,22.4,3087,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n135,102,24.5,3143,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n130,84,23.8,3323,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n135,102,26.2,3327,2.22
223_rem,0.225,infitech,target_line,53,vihtavuori_n133,89,25.2,3386,2.22
223_rem,0.225,sierra,tmk,77,vihtavuori_n135,102,19.9,2375,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n530,100,20.2,2441,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n140,112,22.2,2441,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n540,117,22.5,2477,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n135,102,23,2707,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n530,100,22.7,2789,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n140,112,25.5,2795,2.26
223_rem,0.225,sierra,tmk,77,vihtavuori_n540,117,25.2,2854,2.26
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n120,81,19.3,2989,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n130,84,22.1,3107,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n133,89,24.1,3248,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n135,102,25.5,3278,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n135,102,25.9,3340,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n120,81,22.7,3399,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n130,84,24.5,3432,2.244
223_rem,0.225,speer,tnt_hp,50,vihtavuori_n133,89,25.9,3533,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n133,89,19.9,2694,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n135,102,21.1,2736,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n530,100,21.5,2746,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n140,112,24.2,2779,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n540,117,23.9,2805,2.244
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n133,89,19.3,2818,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n135,102,21.3,2877,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n130,84,20.7,2881,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n540,117,25.2,2963,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n140,112,25,2966,2.205
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n133,89,22.2,2966,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n140,112,26.2,2976,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n135,102,23.3,3022,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n530,100,23.3,3035,2.244
223_rem,0.225,barnes,ttsx_bt,62,vihtavuori_n540,117,26.9,3146,2.244
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n140,112,27,3169,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n130,84,23.1,3176,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n133,89,23.5,3196,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n135,102,25,3228,2.205
223_rem,0.225,barnes,ttsx_bt,55,vihtavuori_n540,117,27.8,3232,2.205
223_rem,0.225,hornady,v_max,55,vihtavuori_n133,89,21.5,2782,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n130,84,20.4,2812,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n135,102,23.5,2900,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n140,112,25.3,2900,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n530,100,23,2927,2.26
223_rem,0.225,hornady,v_max,53,vihtavuori_n130,84,20.8,3025,2.256
223_rem,0.225,hornady,v_max,55,vihtavuori_n140,112,26.5,3045,2.26
223_rem,0.225,hornady,v_max,53,vihtavuori_n133,89,22.8,3077,2.256
223_rem,0.225,hornady,v_max,53,vihtavuori_n530,100,22.8,3084,2.256
223_rem,0.225,hornady,v_max,53,vihtavuori_n135,102,23.9,3133,2.256
223_rem,0.225,hornady,v_max,55,vihtavuori_n130,84,23,3166,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n135,102,26.2,3212,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n133,89,25,3222,2.26
223_rem,0.225,hornady,v_max,55,vihtavuori_n530,100,25.3,3261,2.26
223_rem,0.225,hornady,v_max,53,vihtavuori_n130,84,22.7,3274,2.256
223_rem,0.225,hornady,v_max,53,vihtavuori_n530,100,24.7,3314,2.256
223_rem,0.225,hornady,v_max,53,vihtavuori_n133,89,24.7,3337,2.256
223_rem,0.225,hornady,v_max,40,vihtavuori_n120,81,19.8,3346,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n530,100,24.2,3376,2.224
223_rem,0.225,hornady,v_max,53,vihtavuori_n135,102,25.8,3376,2.256
223_rem,0.225,hornady,v_max,40,vihtavuori_n130,84,21.8,3396,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n133,89,24.7,3517,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n120,81,22.4,3678,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n133,89,25.9,3681,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n130,84,24.2,3711,2.224
223_rem,0.225,hornady,v_max,40,vihtavuori_n530,100,26.9,3747,2.224
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n130,84,19.1,2877,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n540,117,23.6,2920,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n133,89,20.8,2959,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n140,112,23.5,2963,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n135,102,21.9,2976,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n130,84,21.5,3179,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n133,89,23.1,3255,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n540,117,26.2,3278,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n135,102,24.5,3297,2.201
223_rem,0.225,barnes,varmint_grenade,50,vihtavuori_n140,112,26.9,3317,2.201
223_rem,0.224,barnes,varmint_grenade,30,accurate_2015br,86,22.9,3450,2.1
223_rem,0.224,barnes,varmint_grenade,30,ramshot_xterminator,92,26.1,3687,2.1
223_rem,0.224,barnes,varmint_grenade,30,accurate_2230,93,26.1,3687,2.1
223_rem,0.224,barnes,varmint_grenade,30,accurate_2015br,86,25.4,3771,2.1
223_rem,0.224,barnes,varmint_grenade,30,accurate_2200,76,24.9,3833,2.1
223_rem,0.224,barnes,varmint_grenade,30,ramshot_xterminator,92,29,4029,2.1
223_rem,0.224,barnes,varmint_grenade,30,accurate_2230,93,29,4029,2.1
223_rem,0.224,barnes,varmint_grenade,30,accurate_2200,76,27.7,4189,2.1
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n130,84,20.1,2782,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n133,89,20.8,2808,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n135,102,21.8,2841,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n540,117,24.7,2877,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n140,112,24.2,2890,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n130,84,22.2,3035,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n133,89,23.5,3084,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n135,102,24.5,3133,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n140,112,26.9,3176,2.236
223_rem,0.225,sierra,varminter_hp,60,vihtavuori_n540,117,27.2,3196,2.236
223_rem,0.225,berger,vld_target,75,vihtavuori_n540,117,22.7,786,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n133,89,18.7,2402,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n135,102,20.8,2503,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n140,112,22.2,2530,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n530,100,20.8,2546,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n133,89,21.9,2746,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n135,102,23.8,2835,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n140,112,25.5,2877,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n530,100,23.1,2894,2.26
223_rem,0.225,berger,vld_target,75,vihtavuori_n540,117,25.9,2963,2.26
